Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
6.505666017532349	0	23.136364	12.66992	62.0	9.0	23.136363636363637	12.669919475045303	1018	1018
9.673889875411987	1	53.94737	25.740555	116.0	18.0	53.94736842105263	25.7405551083367	1025	2043
12.914643049240112	2	68.0	21.61481	124.0	38.0	68.0	21.614809737770074	1020	3063
15.970219850540161	3	71.57143	15.140835	96.0	47.0	71.57142857142857	15.140835444557995	1002	4065
18.926313877105713	4	85.53846	38.782658	190.0	43.0	85.53846153846153	38.78265945698171	1112	5177
22.32345199584961	5	117.0	52.183437	200.0	53.0	117.0	52.18343713393275	1053	6230
25.493916034698486	6	113.333336	45.96859	200.0	51.0	113.33333333333333	45.96858830887796	1020	7250
28.90824317932129	7	138.0	50.371124	200.0	84.0	138.0	50.37112267956711	1104	8354
32.65262198448181	8	148.125	31.386452	200.0	109.0	148.125	31.386452093220093	1185	9539
36.12857699394226	9	162.42857	29.124645	200.0	107.0	162.42857142857142	29.124644168799446	1137	10676
39.46601486206055	10	152.42857	17.70276	183.0	125.0	152.42857142857142	17.702761228182478	1067	11743
43.06933903694153	11	200.0	0.0	200.0	200.0	200.0	0.0	1200	12943
46.860103130340576	12	198.5	3.354102	200.0	191.0	198.5	3.3541019662496847	1191	14134
50.68475103378296	13	200.0	0.0	200.0	200.0	200.0	0.0	1200	15334
54.91086792945862	14	200.0	0.0	200.0	200.0	200.0	0.0	1200	16534
58.666868925094604	15	197.5	5.59017	200.0	185.0	197.5	5.5901699437494745	1185	17719
61.98888683319092	16	171.66667	51.85128	200.0	58.0	171.66666666666666	51.85128306566344	1030	18749
65.60185694694519	17	131.0	79.89994	200.0	16.0	131.0	79.89993742175271	1179	19928
68.84651780128479	18	112.44444	79.826355	200.0	14.0	112.44444444444444	79.82635475568358	1012	20940
72.24758911132812	19	180.66667	9.637888	191.0	167.0	180.66666666666666	9.637888196533973	1084	22024
76.04983687400818	20	164.57143	11.424999	185.0	150.0	164.57142857142858	11.424999441789833	1152	23176
79.36571884155273	21	155.71428	6.8392625	166.0	145.0	155.71428571428572	6.839262402049042	1090	24266
82.8972020149231	22	161.14285	7.8272157	173.0	152.0	161.14285714285714	7.8272157324587	1128	25394
86.25991702079773	23	154.42857	6.0911446	166.0	148.0	154.42857142857142	6.091144458665098	1081	26475
89.59694790840149	24	154.0	4.0	162.0	149.0	154.0	4.0	1078	27553
93.14936590194702	25	143.125	10.599971	157.0	122.0	143.125	10.599970518826927	1145	28698
96.44779896736145	26	127.875	7.655676	142.0	113.0	127.875	7.65567599889128	1023	29721
99.74541187286377	27	118.888885	6.5734224	135.0	109.0	118.88888888888889	6.573421981221796	1070	30791
103.18748092651367	28	109.4	6.3118935	126.0	102.0	109.4	6.311893535223801	1094	31885
106.68094205856323	29	108.2	6.764614	118.0	96.0	108.2	6.764613810115105	1082	32967
109.88528800010681	30	105.0	6.0827627	117.0	97.0	105.0	6.082762530298219	1050	34017
113.42827677726746	31	108.7	8.866228	124.0	97.0	108.7	8.866228059327145	1087	35104
116.95156073570251	32	109.5	5.4635153	123.0	102.0	109.5	5.463515351859094	1095	36199
120.22868013381958	33	105.5	9.922197	118.0	82.0	105.5	9.922197337283713	1055	37254
123.370600938797	34	112.22222	7.670691	122.0	101.0	112.22222222222223	7.670691375152536	1010	38264
127.02588510513306	35	111.0	8.955445	130.0	100.0	111.0	8.955445270895245	1110	39374
130.42343997955322	36	116.333336	8.246211	135.0	104.0	116.33333333333333	8.246211251235321	1047	40421
133.64620089530945	37	121.111115	5.5865803	128.0	108.0	121.11111111111111	5.586580039989571	1090	41511
136.95523810386658	38	127.875	10.693894	152.0	114.0	127.875	10.693894285993293	1023	42534
140.4152810573578	39	137.0	9.836158	154.0	125.0	137.0	9.836157786453	1096	43630
143.4911551475525	40	145.71428	10.779799	166.0	135.0	145.71428571428572	10.779799702807702	1020	44650
146.96957087516785	41	154.71428	10.606121	167.0	138.0	154.71428571428572	10.606120681868905	1083	45733
150.58388018608093	42	165.28572	12.313921	180.0	149.0	165.28571428571428	12.3139211082914	1157	46890
153.83371210098267	43	177.16667	11.36393	200.0	165.0	177.16666666666666	11.363929289153857	1063	47953
157.57421684265137	44	195.83333	5.7276134	200.0	184.0	195.83333333333334	5.727613425813193	1175	49128
161.26090598106384	45	193.0	7.1180525	200.0	181.0	193.0	7.118052168020874	1158	50286
164.71195197105408	46	197.5	5.59017	200.0	185.0	197.5	5.5901699437494745	1185	51471
168.41326785087585	47	199.83333	0.37267798	200.0	199.0	199.83333333333334	0.3726779962499649	1199	52670
172.26356482505798	48	198.83333	1.6749792	200.0	196.0	198.83333333333334	1.6749792701868151	1193	53863
176.21894097328186	49	197.16667	2.9674153	200.0	193.0	197.16666666666666	2.9674156357941426	1183	55046
179.9103877544403	50	198.16667	2.7335365	200.0	193.0	198.16666666666666	2.733536577809454	1189	56235
183.72479701042175	51	199.16667	1.4624941	200.0	196.0	199.16666666666666	1.4624940645653537	1195	57430
187.20522212982178	52	191.16667	5.2095003	200.0	183.0	191.16666666666666	5.2094998693625945	1147	58577
